board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
34,74,132,3NT,N,A♠,7,-200,4.14,139.86
34,77,42,4♦,S,J♠,12,170,48.35,95.65
34,79,21,4♦,N,A♠,12,170,48.35,95.65
34,81,133,3♣,S,J♠,12,170,48.35,95.65
34,88,73,5♦,N,A♠,12,620,113.13,30.87
34,90,3,3♠*,E,A♦,6,500,84.34,59.66
34,97,64,3♣,S,J♠,12,170,48.35,95.65
34,99,76,3♥,W,A♣,7,100,8.25,135.75
34,105,113,3♦,N,A♠,12,170,48.35,95.65
34,107,93,3♣,S,J♠,12,170,48.35,95.65
34,110,57,5♣,S,Q♥,12,620,113.13,30.87
34,118,62,5♦,N,A♠,12,620,113.13,30.87
34,120,103,5♣,S,Q♥,12,620,113.13,30.87
34,122,56,6♦,N,A♠,12,1370,142.94,1.06
34,127,82,3♥,W,A♣,6,150,16.48,127.52
34,129,22,VOID,-,-,-,-,-,-
34,134,54,4♥*,W,A♣,8,300,78.17,65.83
34,138,116,3♠,E,A♦,6,150,16.48,127.52
34,142,53,5♣,S,J♠,12,620,113.13,30.87
34,146,14,3♠,E,A♦,6,150,16.48,127.52
35,1,83,4♠,N,2♦,9,-50,7.23,136.77
35,4,27,4♠,N,3♦,10,420,57.61,86.39
35,8,111,4♠,S,4♦,10,420,57.61,86.39
35,10,38,4♠,N,A♥,10,420,57.61,86.39
35,12,24,4♠,N,3♦,11,450,101.82,42.18
35,16,43,4♠,N,2♦,10,420,57.61,86.39
35,19,86,4♠,N,2♦,10,420,57.61,86.39
35,23,130,3♠,N,3♣,12,230,28.82,115.18
35,29,7,4♠,N,3♦,12,480,130.61,13.39
35,32,140,4♠,N,A♥,9,-50,7.23,136.77
35,35,144,4♠,N,6♣,12,480,130.61,13.39
35,39,66,4♠,N,4♣,12,480,130.61,13.39
35,46,126,4♠,N,3♦,10,420,57.61,86.39
35,49,92,4♠,N,A♥,11,450,101.82,42.18
35,59,84,4♠,N,3♦,10,420,57.61,86.39
35,65,91,4♠,N,3♦,10,420,57.61,86.39
35,70,31,4♠,N,3♣,10,420,57.61,86.39
35,75,37,4♠,S,4♦,11,450,101.82,42.18
35,78,123,4♠,N,3♣,12,480,130.61,13.39
35,80,85,4♠,N,3♣,11,450,101.82,42.18
35,87,60,4♠,N,3♣,9,-50,7.23,136.77
35,89,55,4♠,N,A♥,11,450,101.82,42.18
35,96,45,4♠,N,3♣,10,420,57.61,86.39
35,98,17,4♠,N,A♥,10,420,57.61,86.39
35,100,145,4♠,N,3♦,10,420,57.61,86.39
35,106,136,4♠,N,3♦,10,420,57.61,86.39
35,108,71,4♠,N,A♥,10,420,57.61,86.39
35,114,117,4♠,N,A♥,9,-50,7.23,136.77
35,119,41,4♠,N,3♦,11,450,101.82,42.18
35,121,61,4♠,N,3♦,12,480,130.61,13.39
35,125,47,4♠,N,A♥,10,420,57.61,86.39
35,128,44,4♠,N,3♣,10,420,57.61,86.39
35,131,51,VOID,-,-,-,-,-,-
35,135,67,4♠,N,3♦,12,480,130.61,13.39
35,141,5,4♠,N,3♦,11,450,101.82,42.18
35,143,112,4♠,N,3♦,12,480,130.61,13.39
35,2,26,5♠,N,6♣,12,480,130.61,13.39
35,6,104,4♠,N,3♣,12,480,130.61,13.39
35,9,139,4♠,N,A♥,11,450,101.82,42.18
35,11,115,4♠,N,3♦,11,450,101.82,42.18
35,15,28,4♠,N,3♦,11,450,101.82,42.18
35,18,34,4♠,N,3♦,9,-50,7.23,136.77
35,20,109,4♠,N,3♦,10,420,57.61,86.39
35,25,94,3♠,N,3♦,10,170,16.48,127.52
35,30,95,4♠,N,A♥,10,420,57.61,86.39
35,33,13,3♠,N,2♦,11,200,22.65,121.35
35,36,52,4♠,N,4♦,10,420,57.61,86.39
35,40,124,4♠,N,3♦,11,450,101.82,42.18
35,48,72,4♠,N,A♥,10,420,57.61,86.39
35,50,69,4♠,N,5♣,10,420,57.61,86.39
35,63,137,4♠,N,3♦,9,-50,7.23,136.77
35,68,58,4♠,N,A♥,10,420,57.61,86.39
35,74,132,4♠,N,3♣,12,480,130.61,13.39
35,77,42,2♠,N,3♣,11,200,22.65,121.35
35,79,21,4♠,N,3♦,9,-50,7.23,136.77
35,81,133,4♠,N,3♦,9,-50,7.23,136.77
35,88,73,2♠,N,3♦,11,200,22.65,121.35
35,90,3,4♠,N,3♦,10,420,57.61,86.39
35,97,64,4♠,N,3♦,11,450,101.82,42.18
35,99,76,5♠,N,A♥,11,450,101.82,42.18
35,105,113,4♠*,N,A♥,10,590,143.97,0.03
35,107,93,4♠,N,3♣,12,480,130.61,13.39
35,110,57,4♠,N,A♥,11,450,101.82,42.18
35,118,62,4♠,N,A♥,10,420,57.61,86.39
35,120,103,4♠,N,3♦,12,480,130.61,13.39
35,122,56,4♠,N,3♦,10,420,57.61,86.39
35,127,82,3♠,N,3♣,11,200,22.65,121.35
35,129,22,4♠,N,3♥,10,420,57.61,86.39
35,134,54,2♠,N,3♥,11,200,22.65,121.35
35,138,116,4♠,N,3♦,11,450,101.82,42.18
35,142,53,4♠,N,A♥,10,420,57.61,86.39
35,146,14,4♠,N,3♦,11,450,101.82,42.18
36,1,98,3♣,W,5♦,9,-110,40.57,103.43
36,5,30,3♣,W,5♦,8,100,86.19,57.81
36,10,50,2♥,W,5♦,7,100,86.19,57.81
36,16,18,3♠*,S,A♥,7,-500,4.07,139.93
36,24,77,3♣,W,K♣,9,-110,40.57,103.43
36,26,60,2♥,W,5♦,8,-110,40.57,103.43
36,31,56,3♣,W,5♦,10,-130,25.36,118.64
36,33,15,2♠,E,J♣,7,100,86.19,57.81
36,41,104,3♦*,E,5♠,8,200,125.74,18.26
36,44,132,2♥,E,4♦,7,100,86.19,57.81
36,46,11,2♥,W,K♣,7,100,86.19,57.81
36,48,85,2♥,W,K♣,7,100,86.19,57.81
36,51,27,3♥*,W,K♣,7,500,138.92,5.08
36,54,6,4♣,W,8♠,9,100,86.19,57.81
36,57,107,3♦,E,4♦,8,100,86.19,57.81
36,61,75,2NT,S,1♥0,8,120,115.6,28.4
36,64,83,4♣,W,5♦,8,200,125.74,18.26
36,69,14,3NT,S,3♣,9,600,141.96,2.04
36,72,38,3♣,W,5♦,9,-110,40.57,103.43
36,79,19,5♣,W,8♦,9,200,125.74,18.26
36,86,78,2♥,W,5♦,6,200,125.74,18.26
36,90,37,2♥,E,5♠,6,200,125.74,18.26
36,92,112,2♥,W,K♣,8,-110,40.57,103.43
36,97,35,3♥,W,K♣,8,100,86.19,57.81
36,109,43,3NT,E,J♣,8,100,86.19,57.81
36,115,113,2♠,S,A♥,6,-200,16.24,127.76
36,118,36,2♣,W,3♦,9,-110,40.57,103.43
36,120,12,4♠,S,A♥,7,-300,7.11,136.89
36,124,80,3♥*,W,K♣,6,800,143.99,0.01
36,126,142,2♥,W,K♣,7,100,86.19,57.81
36,128,2,3♥,W,K♣,8,100,86.19,57.81
36,131,96,2♥,W,K♣,7,100,86.19,57.81
36,136,114,2♥,W,K♣,7,100,86.19,57.81
36,139,4,4♠*,S,A♥,6,-1100,1.03,142.97
36,141,88,2♠,S,1♦0,5,-300,7.11,136.89
36,144,40,3NT,E,5♠,4,500,138.92,5.08
36,3,95,2♠,S,A♥,6,-200,16.24,127.76
36,8,59,5♣,W,5♦,10,100,86.19,57.81
36,13,17,3NT,E,4♦,8,100,86.19,57.81
36,23,22,2♥,W,K♣,7,100,86.19,57.81
36,25,105,2♥,W,K♣,8,-110,40.57,103.43
36,28,123,2♥,W,7♦,6,200,125.74,18.26
36,32,117,3♣,W,9♦,10,-130,25.36,118.64
36,34,134,2♥,W,A♠,7,100,86.19,57.81
36,42,121,3♣,W,5♦,9,-110,40.57,103.43
36,45,99,2NT,N,4♦,6,-200,16.24,127.76
36,47,94,2♥,W,K♣,7,100,86.19,57.81
36,49,129,2♥,W,K♣,8,-110,40.57,103.43
36,52,103,3♦,E,4♦,7,200,125.74,18.26
36,55,21,5♣,W,7♦,10,100,86.19,57.81
36,58,73,2NT,N,J♦,6,-200,16.24,127.76
36,62,82,3♠,S,A♥,7,-200,16.24,127.76
36,66,7,2♥,W,K♣,7,100,86.19,57.81
36,71,100,3♣,W,7♦,9,-110,40.57,103.43
36,76,145,3♣,W,7♦,9,-110,40.57,103.43
36,84,106,3♣,W,5♦,9,-110,40.57,103.43
36,87,63,2♥,E,4♦,7,100,86.19,57.81
36,91,138,2♥,W,7♦,7,100,86.19,57.81
36,93,81,2♥,W,K♣,6,200,125.74,18.26
36,108,20,3♠,S,A♥,8,-100,54.76,89.24
36,110,29,2♥,E,5♠,7,100,86.19,57.81
36,116,65,3♥,W,K♣,7,200,125.74,18.26
36,119,9,2♥,W,5♦,7,100,86.19,57.81
36,122,74,2♥,W,Q♣,7,100,86.19,57.81
36,125,89,4♠*,S,A♣,6,-1100,1.03,142.97
36,127,53,3NT,E,4♦,6,300,135.88,8.13
36,130,39,2♠,S,A♥,6,-200,16.24,127.76
36,133,67,2♠,S,A♥,6,-200,16.24,127.76
36,137,111,2♥,E,5♠,7,100,86.19,57.81
36,140,68,2♥,W,K♣,8,-110,40.57,103.43
36,143,70,3♦,E,J♣,8,100,86.19,57.81
36,146,135,2♦,E,J♦,8,-90,56.79,87.21
37,1,98,4♠,E,A♠,8,100,112.56,31.44
37,5,30,2♠,W,Q♦,9,-140,42.6,101.4
37,10,50,2♣,W,Q♦,7,50,94.31,49.69
37,16,18,2♠,W,8♣,8,-110,70.99,73.01
37,24,77,2♥,N,3♥,8,110,115.6,28.4
37,26,60,1NT,S,A♣,8,120,125.74,18.26
37,31,56,1NT,N,9♠,5,-200,7.11,136.89
37,33,15,1NT,S,A♣,7,90,104.44,39.56
37,41,104,1NT,S,2♣,8,120,125.74,18.26
37,44,132,1NT*,S,8♠,5,-500,0.01,143.99
37,46,11,2♠,W,Q♦,9,-140,42.6,101.4
37,48,85,2♣,E,J♦,8,-90,89.24,54.76
37,51,27,2♠,E,2♣,10,-170,17.25,126.75
37,54,6,1NT,S,2♣,6,-100,84.17,59.83
37,57,107,1NT,S,K♣,9,150,138.92,5.08
37,61,75,3♠,E,A♠,10,-170,17.25,126.75
37,64,83,2♠,W,8♣,10,-170,17.25,126.75
37,69,14,4♠,E,A♠,9,50,94.31,49.69
37,72,38,1NT,S,2♣,6,-100,84.17,59.83
37,79,19,2♠,E,3♥,10,-170,17.25,126.75
37,86,78,1NT,S,2♦,9,150,138.92,5.08
37,90,37,1NT,S,9♠,5,-200,7.11,136.89
37,92,112,2♠,E,8♣,9,-140,42.6,101.4
37,97,35,2♠,E,A♠,9,-140,42.6,101.4
37,109,43,2♠,E,6♣,8,-110,70.99,73.01
37,115,113,1NT,S,A♣,9,150,138.92,5.08
37,118,36,2♠,E,3♦,9,-140,42.6,101.4
37,120,12,2♠,W,1♥0,9,-140,42.6,101.4
37,124,80,2♠,E,3♣,9,-140,42.6,101.4
37,126,142,1NT,S,K♣,8,120,125.74,18.26
37,128,2,2♠,W,9♣,8,-110,70.99,73.01
37,131,96,2♠,E,6♥,9,-140,42.6,101.4
37,136,114,1NT,S,2♦,7,90,104.44,39.56
37,139,4,2♦,E,1♣0,6,100,112.56,31.44
37,141,88,3♦,S,K♣,8,-100,84.17,59.83
37,144,40,4♠,E,7♥,9,50,94.31,49.69
37,3,95,1NT,S,A♣,8,120,125.74,18.26
37,8,59,2NT,N,6♠,9,150,138.92,5.08
37,13,17,1NT,S,A♣,8,120,125.74,18.26
37,23,22,2♠,W,8♣,9,-140,42.6,101.4
37,25,105,1NT,S,A♣,8,120,125.74,18.26
37,28,123,2♦,S,A♣,8,90,104.44,39.56
37,32,117,1NT,S,9♠,3,-400,2.04,141.96
37,34,134,3♠,E,1♣0,9,-140,42.6,101.4
37,42,121,3♦,S,A♣,8,-100,84.17,59.83
37,45,99,1NT,S,A♣,8,120,125.74,18.26
37,47,94,2♠,E,7♥,10,-170,17.25,126.75
37,49,129,1NT,S,2♦,10,180,143.99,0.01
37,52,103,2♦,S,K♣,8,90,104.44,39.56
37,55,21,3♦,S,A♣,7,-200,7.11,136.89
37,58,73,1NT,N,9♠,8,120,125.74,18.26
37,62,82,2♠,W,Q♦,9,-140,42.6,101.4
37,66,7,1NT,S,K♣,5,-200,7.11,136.89
37,71,100,1NT,S,A♣,8,120,125.74,18.26
37,76,145,1NT,S,2♦,7,90,104.44,39.56
37,84,106,2♠,W,Q♦,9,-140,42.6,101.4
37,87,63,2♠,E,7♥,9,-140,42.6,101.4
37,91,138,2♠,W,6♥,8,-110,70.99,73.01
37,93,81,2♠,E,6♣,9,-140,42.6,101.4
37,108,20,2♠,E,J♦,9,-140,42.6,101.4
37,110,29,2♠,E,1♣0,8,-110,70.99,73.01
37,116,65,2♠,E,6♣,8,-110,70.99,73.01
37,119,9,2♠,E,7♥,8,-110,70.99,73.01
37,122,74,2♠,W,Q♦,9,-140,42.6,101.4
37,125,89,2♠,E,J♦,9,-140,42.6,101.4
37,127,53,2♠,W,Q♦,10,-170,17.25,126.75
37,130,39,2♠,W,Q♦,8,-110,70.99,73.01
37,133,67,2♠,E,9♦,7,50,94.31,49.69
37,137,111,2♠,W,4♥,9,-140,42.6,101.4
37,140,68,2♠,E,6♣,8,-110,70.99,73.01
37,143,70,2♠,E,K♥,9,-140,42.6,101.4
37,146,135,2♦,S,A♣,8,90,104.44,39.56
38,1,98,3NT,N,7♣,8,-50,22.32,121.68
38,5,30,3♦,S,8♥,11,150,61.86,82.14
38,10,50,3♠,E,J♣,8,100,28.4,115.6
38,16,18,3NT,N,6♠,7,-100,9.14,134.86
38,24,77,3♦,N,3♠,11,150,61.86,82.14
38,26,60,2♦,N,7♣,11,150,61.86,82.14
38,31,56,5♦,N,7♣,11,400,114.58,29.42
38,33,15,4♦,S,A♠,11,150,61.86,82.14
38,41,104,4♥,S,A♠,6,-200,0.01,143.99
38,44,132,4♦,N,8♦,11,150,61.86,82.14
38,46,11,3♦,S,8♥,11,150,61.86,82.14
38,48,85,5♦,N,7♣,11,400,114.58,29.42
38,51,27,3NT,N,2♣,9,400,114.58,29.42
38,54,6,4♦,S,3♦,11,150,61.86,82.14
38,57,107,3NT,N,7♣,9,400,114.58,29.42
38,61,75,4♦,S,8♥,11,150,61.86,82.14
38,64,83,5♦*,S,A♠,11,550,141.96,2.04
38,69,14,5♦,N,3♠,11,400,114.58,29.42
38,72,38,2NT,S,5♣,9,150,61.86,82.14
38,79,19,3♦,N,3♣,11,150,61.86,82.14
38,86,78,5♦,S,A♣,11,400,114.58,29.42
38,90,37,4♦,S,A♠,11,150,61.86,82.14
38,92,112,5♦,S,A♠,11,400,114.58,29.42
38,97,35,4♦,N,6♠,11,150,61.86,82.14
38,109,43,4♠*,E,J♣,8,500,137.9,6.1
38,115,113,5♦,S,8♥,11,400,114.58,29.42
38,118,36,3♠*,E,2♥,8,200,94.31,49.69
38,120,12,2NT,N,6♠,7,-50,22.32,121.68
38,124,80,3NT,N,7♣,10,430,133.85,10.15
38,126,142,3NT,N,6♠,7,-100,9.14,134.86
38,128,2,5♦,S,3♦,11,400,114.58,29.42
38,131,96,4♦,N,4♠,11,150,61.86,82.14
38,136,114,5♦*,S,8♥,11,550,141.96,2.04
38,139,4,3♦,S,A♠,11,150,61.86,82.14
38,141,88,3♦,N,8♦,11,150,61.86,82.14
38,144,40,3NT,N,6♠,9,400,114.58,29.42
38,3,95,3NT,S,J♠,7,-100,9.14,134.86
38,8,59,3♦,S,4♥,11,150,61.86,82.14
38,13,17,4♠,E,A♦,7,300,97.35,46.65
38,23,22,3NT,N,7♣,10,430,133.85,10.15
38,25,105,4♦,S,4♥,11,150,61.86,82.14
38,28,123,4♦,N,6♠,11,150,61.86,82.14
38,32,117,3NT,N,3♠,7,-100,9.14,134.86
38,34,134,4♦,S,4♥,10,130,33.47,110.53
38,42,121,3♦,S,3♥,11,150,61.86,82.14
38,45,99,4♦,S,3♦,10,130,33.47,110.53
38,47,94,5♦,S,A♠,11,400,114.58,29.42
38,49,129,5♦,N,7♣,11,400,114.58,29.42
38,52,103,4♦,S,3♦,11,150,61.86,82.14
38,55,21,4♦,S,4♠,11,150,61.86,82.14
38,58,73,2NT,S,5♣,10,180,91.26,52.74
38,62,82,4♦,N,6♠,11,150,61.86,82.14
38,66,7,3NT,N,7♣,7,-100,9.14,134.86
38,71,100,2NT,N,6♠,7,-50,22.32,121.68
38,76,145,4♦,S,3♥,11,150,61.86,82.14
38,84,106,5♦,N,3♠,11,400,114.58,29.42
38,87,63,5♦,S,3♦,11,400,114.58,29.42
38,91,138,3NT,N,6♠,7,-100,9.14,134.86
38,93,81,2♦,S,3♦,12,170,89.24,54.76
38,108,20,3NT,S,J♠,7,-100,9.14,134.86
38,110,29,4♦,N,7♣,11,150,61.86,82.14
38,116,65,4♦,S,A♠,11,150,61.86,82.14
38,119,9,5♦,S,A♠,11,400,114.58,29.42
38,122,74,3NT,S,5♣,10,430,133.85,10.15
38,125,89,5♦,N,6♠,11,400,114.58,29.42
38,127,53,4♠,E,A♦,8,200,94.31,49.69
38,130,39,3NT,N,3♠,8,-50,22.32,121.68
38,133,67,3NT,N,6♠,7,-100,9.14,134.86
38,137,111,2NT,N,3♠,8,120,30.43,113.57
38,140,68,5♦*,S,4♥,11,550,141.96,2.04
38,143,70,3NT,S,2♣,8,-50,22.32,121.68
38,146,135,3♦,S,4♥,11,150,61.86,82.14
39,1,98,4♣,W,5♠,9,100,116.61,27.39
39,5,30,1NT,S,2♣,4,-300,34.49,109.51
39,10,50,2♣,W,5♦,10,-130,57.81,86.19
39,16,18,3♣,E,6♠,10,-130,57.81,86.19
39,24,77,4♣,W,5♠,10,-130,57.81,86.19
39,26,60,4♣,W,5♠,10,-130,57.81,86.19
39,31,56,3♣,W,3♠,10,-130,57.81,86.19
39,33,15,3♠,S,A♣,8,-100,99.38,44.63
39,41,104,3♦,E,A♠,7,200,138.92,5.08
39,44,132,3NT,W,8♠,10,-630,9.14,134.86
39,46,11,4♣,W,8♠,10,-130,57.81,86.19
39,48,85,3NT,W,8♠,10,-630,9.14,134.86
39,51,27,3NT,W,2♦,9,-600,21.31,122.69
39,54,6,3♠,S,1♦0,8,-100,99.38,44.63
39,57,107,3♠,N,1♦0,8,-100,99.38,44.63
39,61,75,4♠*,S,9♥,8,-500,28.4,115.6
39,64,83,3♣,W,3♠,10,-130,57.81,86.19
39,69,14,4♠,S,1♦0,8,-200,39.56,104.44
39,72,38,2♠,S,1♦0,8,110,130.81,13.19
39,79,19,3NT,W,4♠,10,-630,9.14,134.86
39,86,78,3♠,S,A♣,8,-100,99.38,44.63
39,90,37,3♦,E,9♣,5,400,143.99,0.01
39,92,112,1NT*,S,6♣,4,-800,0.01,143.99
39,97,35,2♥,W,1♣0,8,-110,82.14,61.86
39,109,43,5♣,W,5♠,10,100,116.61,27.39
39,115,113,3♠,S,A♣,8,-100,99.38,44.63
39,118,36,3♣,W,3♠,10,-130,57.81,86.19
39,120,12,4♥,W,8♠,7,300,141.96,2.04
39,124,80,4♣,W,5♠,10,-130,57.81,86.19
39,126,142,3♠,S,1♦0,8,-100,99.38,44.63
39,128,2,1NT,S,5♣,3,-400,32.46,111.54
39,131,96,5♣,W,8♠,10,100,116.61,27.39
39,136,114,2♠,S,1♦0,8,110,130.81,13.19
39,139,4,4♣,W,8♠,10,-130,57.81,86.19
39,141,88,3♠,S,1♦0,7,-200,39.56,104.44
39,144,40,3NT,W,5♠,9,-600,21.31,122.69
39,3,95,3NT,W,2♥,10,-630,9.14,134.86
39,8,59,5♣,W,5♠,9,200,138.92,5.08
39,13,17,3♣,W,2♥,9,-110,82.14,61.86
39,23,22,4♣,W,5♠,10,-130,57.81,86.19
39,25,105,3♣,W,8♠,9,-110,82.14,61.86
39,28,123,3♣,W,8♠,9,-110,82.14,61.86
39,32,117,3♣,W,5♠,9,-110,82.14,61.86
39,34,134,4♣,W,9♠,9,100,116.61,27.39
39,42,121,3NT,W,5♠,10,-630,9.14,134.86
39,45,99,4♣,W,8♠,9,100,116.61,27.39
39,47,94,3♣,W,8♠,9,-110,82.14,61.86
39,49,129,4♠*,S,A♣,8,-500,28.4,115.6
39,52,103,5♣,W,5♠,11,-600,21.31,122.69
39,55,21,3♠,S,1♦0,7,-200,39.56,104.44
39,58,73,3♣,W,5♦,9,-110,82.14,61.86
39,62,82,3♣,W,4♠,9,-110,82.14,61.86
39,66,7,3NT,W,5♠,10,-630,9.14,134.86
39,71,100,3♣,W,8♠,9,-110,82.14,61.86
39,76,145,4♣,W,5♠,9,100,116.61,27.39
39,84,106,2♠,S,1♦0,8,110,130.81,13.19
39,87,63,4♠*,S,1♦0,8,-500,28.4,115.6
39,91,138,4♣,W,8♠,9,100,116.61,27.39
39,93,81,2♠,S,1♦0,8,110,130.81,13.19
39,108,20,3♣,W,4♠,10,-130,57.81,86.19
39,110,29,3♣,W,8♠,9,-110,82.14,61.86
39,116,65,3NT,W,5♠,10,-630,9.14,134.86
39,119,9,3♣,W,5♠,10,-130,57.81,86.19
39,122,74,3NT,W,5♠,10,-630,9.14,134.86
39,125,89,3NT,W,3♠,9,-600,21.31,122.69
39,127,53,3♣,W,8♠,10,-130,57.81,86.19
39,130,39,3♠,S,1♦0,8,-100,99.38,44.63
39,133,67,5♣,W,3♠,10,100,116.61,27.39
39,137,111,5♦,W,5♠,10,100,116.61,27.39
39,140,68,3♠*,S,1♦0,8,-200,39.56,104.44
39,143,70,5♣,W,5♠,10,100,116.61,27.39
39,146,135,3♠,S,1♦0,9,140,135.88,8.13
40,1,98,2NT,W,2♠,9,-150,48.68,95.32
40,5,30,4♠,E,K♣,11,-450,0.01,143.99
40,10,50,3NT,W,K♥,8,50,119.65,24.35
40,16,18,3♦,W,J♦,9,-110,99.38,44.63
40,24,77,4♠,E,K♣,7,150,141.96,2.04
40,26,60,3♦,E,6♠,11,-150,48.68,95.32
40,31,56,3NT,E,K♣,7,100,129.79,14.21
40,33,15,3NT,W,2♠,10,-430,5.08,138.92
40,41,104,4♣,S,A♦,8,-100,108.5,35.5
40,44,132,4♦,E,2♦,11,-150,48.68,95.32
40,46,11,3♦,W,K♥,11,-150,48.68,95.32
40,48,85,3♦,E,6♠,10,-130,80.11,63.89
40,51,27,3♦,E,2♥,7,100,129.79,14.21
40,54,6,3♦,S,K♥,10,130,135.88,8.13
40,57,107,3NT,E,K♣,8,50,119.65,24.35
40,61,75,3NT,W,2♠,9,-400,20.29,123.71
40,64,83,3♥,S,A♦,8,-50,111.54,32.46
40,69,14,3♥*,S,J♣,7,-300,25.36,118.64
40,72,38,4NT,W,K♥,10,-430,5.08,138.92
40,79,19,2♦,W,A♣,11,-150,48.68,95.32
40,86,78,3♠,W,J♦,8,50,119.65,24.35
40,90,37,2♥,S,A♦,8,110,133.85,10.15
40,92,112,2NT,W,4♥,12,-240,28.4,115.6
40,97,35,4♠,E,K♣,9,50,119.65,24.35
40,109,43,3♦,W,K♥,10,-130,80.11,63.89
40,115,113,3♦,E,6♠,11,-150,48.68,95.32
40,118,36,3NT,W,K♥,9,-400,20.29,123.71
40,120,12,4♥,S,A♦,7,-150,48.68,95.32
40,124,80,5♦,W,K♥,9,100,129.79,14.21
40,126,142,3♦,E,6♠,10,-130,80.11,63.89
40,128,2,3NT,W,K♥,10,-430,5.08,138.92
40,131,96,3♦,E,K♣,11,-150,48.68,95.32
40,136,114,4♠,E,K♣,10,-420,13.19,130.81
40,139,4,4♦,W,A♣,10,-130,80.11,63.89
40,141,88,4♦,E,K♣,9,50,119.65,24.35
40,144,40,4♠,E,K♣,10,-420,13.19,130.81
40,3,95,1♦,W,K♥,10,-130,80.11,63.89
40,8,59,3♥,S,K♦,9,140,137.9,6.1
40,13,17,3♦,W,6♦,9,-110,99.38,44.63
40,23,22,3♦,E,6♠,11,-150,48.68,95.32
40,25,105,3♦,E,6♠,11,-150,48.68,95.32
40,28,123,3♥*,S,A♦,8,-100,108.5,35.5
40,32,117,3♦,W,2♠,9,-110,99.38,44.63
40,34,134,3♦,W,K♥,10,-130,80.11,63.89
40,42,121,3NT,W,K♥,9,-400,20.29,123.71
40,45,99,3♦,E,K♣,10,-130,80.11,63.89
40,47,94,4♦,W,A♣,9,50,119.65,24.35
40,49,129,3♥*,S,K♦,7,-300,25.36,118.64
40,52,103,2♦,W,Q♥,10,-130,80.11,63.89
40,55,21,2♦,W,A♣,10,-130,80.11,63.89
40,58,73,4♦,W,K♥,11,-150,48.68,95.32
40,62,82,3♦,W,A♣,11,-150,48.68,95.32
40,66,7,3♦,E,6♠,11,-150,48.68,95.32
40,71,100,3♦,W,K♣,11,-150,48.68,95.32
40,76,145,3♦,W,K♥,10,-130,80.11,63.89
40,84,106,4♠,E,K♣,10,-420,13.19,130.81
40,87,63,4♦,W,A♣,10,-130,80.11,63.89
40,91,138,1♦,W,J♦,10,-130,80.11,63.89
40,93,81,3♦,W,6♦,9,-110,99.38,44.63
40,108,20,3♦,E,K♣,9,-110,99.38,44.63
40,110,29,3♦,W,J♦,8,50,119.65,24.35
40,116,65,3♠,E,K♣,10,-170,30.43,113.57
40,119,9,3♦,E,6♠,11,-150,48.68,95.32
40,122,74,3♦,E,Q♣,9,-110,99.38,44.63
40,125,89,3♦,W,J♦,11,-150,48.68,95.32
40,127,53,4♠,E,K♣,10,-420,13.19,130.81
40,130,39,4♠,E,6♥,7,150,141.96,2.04
40,133,67,3♦,W,6♦,9,-110,99.38,44.63
40,137,111,4♠,E,K♣,7,150,141.96,2.04
40,140,68,3♦,E,6♠,11,-150,48.68,95.32
40,143,70,3♠,W,2♠,9,-140,66.93,77.07
40,146,135,3NT,W,4♥,10,-430,5.08,138.92
41,1,98,4♠,E,7♦,10,-620,77.07,66.93
41,5,30,4♠,E,A♥,10,-620,77.07,66.93
41,10,50,4♠,E,7♦,10,-620,77.07,66.93
41,16,18,4♠,E,4♦,10,-620,77.07,66.93
41,24,77,4♠,E,7♦,10,-620,77.07,66.93
41,26,60,3♠,E,7♦,10,-170,134.86,9.14
41,31,56,4♠,E,7♦,10,-620,77.07,66.93
41,33,15,4♠,E,A♥,11,-650,10.15,133.85
41,41,104,6♠,E,A♥,10,200,143.99,0.01
41,44,132,4♠,E,9♦,10,-620,77.07,66.93
41,46,11,4♠,E,9♠,11,-650,10.15,133.85
41,48,85,4♠,E,9♠,10,-620,77.07,66.93
41,51,27,4♠,E,A♣,10,-620,77.07,66.93
41,54,6,4♠,E,9♠,10,-620,77.07,66.93
41,57,107,4♠,E,7♦,10,-620,77.07,66.93
41,61,75,4♠,E,9♠,11,-650,10.15,133.85
41,64,83,4♠,E,7♦,10,-620,77.07,66.93
41,69,14,4♠,E,7♦,10,-620,77.07,66.93
41,72,38,4♠,E,7♦,10,-620,77.07,66.93
41,79,19,4♠,E,8♦,10,-620,77.07,66.93
41,86,78,4♠,E,9♠,10,-620,77.07,66.93
41,90,37,4♠,E,7♦,11,-650,10.15,133.85
41,92,112,4♠,E,A♥,11,-650,10.15,133.85
41,97,35,3♠,E,9♠,10,-170,134.86,9.14
41,109,43,4♠,E,7♦,10,-620,77.07,66.93
41,115,113,4♠,E,9♦,11,-650,10.15,133.85
41,118,36,4♠,E,9♠,10,-620,77.07,66.93
41,120,12,4♠,E,9♦,10,-620,77.07,66.93
41,124,80,4♠,E,7♦,10,-620,77.07,66.93
41,126,142,4♠,E,7♦,10,-620,77.07,66.93
41,128,2,4♠,E,7♦,10,-620,77.07,66.93
41,131,96,4♠,E,A♥,10,-620,77.07,66.93
41,136,114,4♠,E,9♠,10,-620,77.07,66.93
41,139,4,4♠,E,9♦,10,-620,77.07,66.93
41,141,88,4♠,E,4♦,10,-620,77.07,66.93
41,144,40,4♠,E,7♦,10,-620,77.07,66.93
